article_title,revision_id,article_quality,state,population,regional_division
"Alakanuk, Alaska",1174333044,C,Alaska,733583,West
"Aleknagik, Alaska",1174333266,C,Alaska,733583,West
"Allakaket, Alaska",1166985589,C,Alaska,733583,West
"Ambler, Alaska",1177436311,C,Alaska,733583,West
"Anaktuvuk Pass, Alaska",1177430380,GA,Alaska,733583,West
"Anchorage, Alaska",1179536783,B,Alaska,733583,West
"Anderson, Alaska",1165507165,C,Alaska,733583,West
"Angoon, Alaska",1174449377,C,Alaska,733583,West
"Aniak, Alaska",1174449433,GA,Alaska,733583,West
"Anvik, Alaska",1174449500,C,Alaska,733583,West
"Atka, Alaska",1174453521,C,Alaska,733583,West
"Atqasuk, Alaska",1175488757,C,Alaska,733583,West
"Bethel, Alaska",1175739311,C,Alaska,733583,West
"Bettles, Alaska",1165536061,GA,Alaska,733583,West
"Brevig Mission, Alaska",1178323045,C,Alaska,733583,West
"Buckland, Alaska",1165537531,C,Alaska,733583,West
"Chefornak, Alaska",1165539078,C,Alaska,733583,West
"Chevak, Alaska",1176908860,GA,Alaska,733583,West
"Chignik, Alaska",1174403364,C,Alaska,733583,West
"Chuathbaluk, Alaska",1165539392,C,Alaska,733583,West
"Clark's Point, Alaska",1165539523,Start,Alaska,733583,West
"Coffman Cove, Alaska",1165644646,C,Alaska,733583,West
"Cold Bay, Alaska",1173618968,C,Alaska,733583,West
"Cordova, Alaska",1179094111,C,Alaska,733583,West
"Craig, Alaska",1166077592,B,Alaska,733583,West
"Deering, Alaska",1165646491,C,Alaska,733583,West
"Delta Junction, Alaska",1173746973,C,Alaska,733583,West
"Dillingham, Alaska",1169781442,FA,Alaska,733583,West
"Diomede, Alaska",1178935405,GA,Alaska,733583,West
"Eagle, Alaska",1171521339,C,Alaska,733583,West
"Edna Bay, Alaska",1165647875,C,Alaska,733583,West
"Eek, Alaska",1165647899,C,Alaska,733583,West
"Egegik, Alaska",1165647916,C,Alaska,733583,West
"Ekwok, Alaska",1165647928,Start,Alaska,733583,West
"Elim, Alaska",1178323179,GA,Alaska,733583,West
"Emmonak, Alaska",1165650698,C,Alaska,733583,West
"Fairbanks, Alaska",1177325246,B,Alaska,733583,West
"False Pass, Alaska",1160192738,C,Alaska,733583,West
"Fort Yukon, Alaska",1169729372,C,Alaska,733583,West
"Galena, Alaska",1175614529,C,Alaska,733583,West
"Gambell, Alaska",1178323433,GA,Alaska,733583,West
"Golovin, Alaska",1178323552,C,Alaska,733583,West
"Goodnews Bay, Alaska",1165748224,C,Alaska,733583,West
"Grayling, Alaska",1165748594,Start,Alaska,733583,West
"Gustavus, Alaska",1177369669,GA,Alaska,733583,West
"Holy Cross, Alaska",1179078829,Start,Alaska,733583,West
"Homer, Alaska",1177395894,GA,Alaska,733583,West
"Hoonah, Alaska",1165750344,GA,Alaska,733583,West
"Hooper Bay, Alaska",1165750347,C,Alaska,733583,West
"Houston, Alaska",1165750463,C,Alaska,733583,West
"Hughes, Alaska",1165750555,Start,Alaska,733583,West
"Huslia, Alaska",1174931151,GA,Alaska,733583,West
"Hydaburg, Alaska",1165750723,GA,Alaska,733583,West
"Juneau, Alaska",1179395452,C,Alaska,733583,West
"Kachemak, Alaska",1165751412,GA,Alaska,733583,West
"Kake, Alaska",1151995274,C,Alaska,733583,West
"Kaktovik, Alaska",1167643705,C,Alaska,733583,West
"Kaltag, Alaska",1165751831,C,Alaska,733583,West
"Kasaan, Alaska",1165751881,GA,Alaska,733583,West
"Kenai, Alaska",1179083176,GA,Alaska,733583,West
"Ketchikan, Alaska",1178738064,GA,Alaska,733583,West
"Kiana, Alaska",1165752156,C,Alaska,733583,West
"King Cove, Alaska",1165752232,GA,Alaska,733583,West
"Kivalina, Alaska",1167306947,GA,Alaska,733583,West
"Klawock, Alaska",1165752344,C,Alaska,733583,West
"Kobuk, Alaska",1165752375,C,Alaska,733583,West
"Kodiak, Alaska",1179271887,GA,Alaska,733583,West
"Kotlik, Alaska",1165752392,C,Alaska,733583,West
"Kotzebue, Alaska",1174601049,GA,Alaska,733583,West
"Koyuk, Alaska",1178323608,Start,Alaska,733583,West
"Koyukuk, Alaska",1165752404,C,Alaska,733583,West
"Kupreanof, Alaska",1165752424,Start,Alaska,733583,West
"Kwethluk, Alaska",1165752432,C,Alaska,733583,West
"Larsen Bay, Alaska",1165889278,Start,Alaska,733583,West
"Lower Kalskag, Alaska",1165891507,Start,Alaska,733583,West
"Manokotak, Alaska",1165892011,C,Alaska,733583,West
"Marshall, Alaska",1165892419,C,Alaska,733583,West
"McGrath, Alaska",1165892805,GA,Alaska,733583,West
"Mekoryuk, Alaska",1165893071,C,Alaska,733583,West
"Mountain Village, Alaska",1165894670,Start,Alaska,733583,West
"Napakiak, Alaska",1165894869,C,Alaska,733583,West
"Napaskiak, Alaska",1165894871,C,Alaska,733583,West
"Nenana, Alaska",1166691010,C,Alaska,733583,West
"New Stuyahok, Alaska",1165895355,C,Alaska,733583,West
"Newhalen, Alaska",1165895462,Start,Alaska,733583,West
"Nightmute, Alaska",1165895575,C,Alaska,733583,West
"Nikolai, Alaska",1165895576,Start,Alaska,733583,West
"Nome, Alaska",1178322847,B,Alaska,733583,West
"Nondalton, Alaska",1170380383,C,Alaska,733583,West
"Noorvik, Alaska",1165895660,C,Alaska,733583,West
"North Pole, Alaska",1171106754,GA,Alaska,733583,West
"Nuiqsut, Alaska",1177353920,C,Alaska,733583,West
"Nulato, Alaska",1165896076,C,Alaska,733583,West
"Nunam Iqua, Alaska",1165896079,Start,Alaska,733583,West
"Nunapitchuk, Alaska",1177372546,C,Alaska,733583,West
"Old Harbor, Alaska",1165896477,C,Alaska,733583,West
"Ouzinkie, Alaska",1178021269,C,Alaska,733583,West
"Palmer, Alaska",1178249435,C,Alaska,733583,West
"Pelican, Alaska",1169144269,C,Alaska,733583,West
"Pilot Point, Alaska",1165897826,C,Alaska,733583,West
"Pilot Station, Alaska",1165897836,Start,Alaska,733583,West
"Platinum, Alaska",1176310844,GA,Alaska,733583,West
"Point Hope, Alaska",1175174815,C,Alaska,733583,West
"Port Alexander, Alaska",1165898418,C,Alaska,733583,West
"Port Heiden, Alaska",1176004478,Start,Alaska,733583,West
"Port Lions, Alaska",1165898446,C,Alaska,733583,West
"Quinhagak, Alaska",1172626458,GA,Alaska,733583,West
"Ruby, Alaska",1165900403,C,Alaska,733583,West
"Russian Mission, Alaska",1165900513,C,Alaska,733583,West
"Saint Paul, Alaska",16043073,Stub,Alaska,733583,West
"Sand Point, Alaska",1175877401,GA,Alaska,733583,West
"Savoonga, Alaska",1178323891,C,Alaska,733583,West
"Saxman, Alaska",1167268500,Start,Alaska,733583,West
"Scammon Bay, Alaska",1165900948,C,Alaska,733583,West
"Selawik, Alaska",1165901173,C,Alaska,733583,West
"Seldovia, Alaska",1168917631,C,Alaska,733583,West
"Seward, Alaska",1165901331,GA,Alaska,733583,West
"Shageluk, Alaska",1165901362,Start,Alaska,733583,West
"Shaktoolik, Alaska",1178324004,C,Alaska,733583,West
"Shishmaref, Alaska",1178324257,C,Alaska,733583,West
"Shungnak, Alaska",1165901710,C,Alaska,733583,West
"Sitka, Alaska",1178737193,GA,Alaska,733583,West
"Soldotna, Alaska",1178626084,B,Alaska,733583,West
"St. George, Alaska",1165902860,C,Alaska,733583,West
"St. Mary's, Alaska",1165902930,C,Alaska,733583,West
"St. Michael, Alaska",1178323823,C,Alaska,733583,West
"Stebbins, Alaska",1178324371,C,Alaska,733583,West
"Tanana, Alaska",1165903695,GA,Alaska,733583,West
"Teller, Alaska",1178324450,C,Alaska,733583,West
"Tenakee Springs, Alaska",1160022935,C,Alaska,733583,West
"Thorne Bay, Alaska",1165904083,C,Alaska,733583,West
"Togiak, Alaska",1165904528,C,Alaska,733583,West
"Toksook Bay, Alaska",1165904534,C,Alaska,733583,West
"Unalakleet, Alaska",1178324684,C,Alaska,733583,West
"Unalaska, Alaska",1176638051,B,Alaska,733583,West
"Upper Kalskag, Alaska",1166366344,Start,Alaska,733583,West
Utqiaġvik,1134590975,Stub,Alaska,733583,West
"Valdez, Alaska",1177025566,B,Alaska,733583,West
"Wainwright, Alaska",1168069408,C,Alaska,733583,West
"Wales, Alaska",1178324810,C,Alaska,733583,West
"Wasilla, Alaska",1162414873,GA,Alaska,733583,West
"Whale Pass, Alaska",1166367587,Start,Alaska,733583,West
"White Mountain, Alaska",1178324863,C,Alaska,733583,West
"Whittier, Alaska",1179344071,GA,Alaska,733583,West
"Wrangell, Alaska",1178736535,B,Alaska,733583,West
"Apache Junction, Arizona",1172275090,C,Arizona,7359197,West
"Avondale, Arizona",1172274660,GA,Arizona,7359197,West
"Benson, Arizona",1177264416,C,Arizona,7359197,West
"Bisbee, Arizona",1175752279,C,Arizona,7359197,West
"Buckeye, Arizona",1175238137,C,Arizona,7359197,West
"Bullhead City, Arizona",1178719319,B,Arizona,7359197,West
"Camp Verde, Arizona",1172004828,C,Arizona,7359197,West
"Carefree, Arizona",1160780528,GA,Arizona,7359197,West
"Casa Grande, Arizona",1158938630,C,Arizona,7359197,West
"Cave Creek, Arizona",1160299409,C,Arizona,7359197,West
"Chandler, Arizona",1178520932,C,Arizona,7359197,West
"Chino Valley, Arizona",1165071501,C,Arizona,7359197,West
"Clarkdale, Arizona",1171115393,GA,Arizona,7359197,West
"Clifton, Arizona",1166754568,C,Arizona,7359197,West
"Colorado City, Arizona",1169856603,C,Arizona,7359197,West
"Coolidge, Arizona",1176316536,GA,Arizona,7359197,West
"Cottonwood, Arizona",1165645327,C,Arizona,7359197,West
"Dewey-Humboldt, Arizona",875227915,Stub,Arizona,7359197,West
"Douglas, Arizona",1177634817,C,Arizona,7359197,West
"Duncan, Arizona",1166337654,C,Arizona,7359197,West
"Eagar, Arizona",1173734731,C,Arizona,7359197,West
"El Mirage, Arizona",1173393974,C,Arizona,7359197,West
"Eloy, Arizona",1154855908,GA,Arizona,7359197,West
"Flagstaff, Arizona",1178421971,B,Arizona,7359197,West
"Florence, Arizona",1176287706,GA,Arizona,7359197,West
"Fountain Hills, Arizona",1177291848,GA,Arizona,7359197,West
"Fredonia, Arizona",1165987701,C,Arizona,7359197,West
"Gila Bend, Arizona",1178205332,GA,Arizona,7359197,West
"Gilbert, Arizona",1178919942,B,Arizona,7359197,West
"Glendale, Arizona",1178897696,C,Arizona,7359197,West
"Globe, Arizona",1175877749,C,Arizona,7359197,West
"Goodyear, Arizona",1173050898,C,Arizona,7359197,West
"Guadalupe, Arizona",1163900551,GA,Arizona,7359197,West
"Hayden, Arizona",1153225829,C,Arizona,7359197,West
"Holbrook, Arizona",1176281297,C,Arizona,7359197,West
"Huachuca City, Arizona",1162263927,C,Arizona,7359197,West
"Jerome, Arizona",1167180118,FA,Arizona,7359197,West
"Kearny, Arizona",1096893627,C,Arizona,7359197,West
"Kingman, Arizona",1174652133,C,Arizona,7359197,West
"Lake Havasu City, Arizona",1173659575,C,Arizona,7359197,West
"Litchfield Park, Arizona",1176169080,GA,Arizona,7359197,West
"Mammoth, Arizona",1169570180,C,Arizona,7359197,West
"Marana, Arizona",1174937558,C,Arizona,7359197,West
"Maricopa, Arizona",1177266886,C,Arizona,7359197,West
"Mesa, Arizona",1177444546,C,Arizona,7359197,West
"Miami, Arizona",1156414740,C,Arizona,7359197,West
"Nogales, Arizona",1178793492,C,Arizona,7359197,West
"Oro Valley, Arizona",1177358050,B,Arizona,7359197,West
"Page, Arizona",1173488096,C,Arizona,7359197,West
"Paradise Valley, Arizona",1177022601,GA,Arizona,7359197,West
"Parker, Arizona",1152788081,GA,Arizona,7359197,West
"Patagonia, Arizona",1169934143,GA,Arizona,7359197,West
"Payson, Arizona",1173861091,C,Arizona,7359197,West
"Peoria, Arizona",1178906818,GA,Arizona,7359197,West
"Phoenix, Arizona",1178636433,B,Arizona,7359197,West
"Pima, Arizona",1106236473,C,Arizona,7359197,West
"Pinetop-Lakeside, Arizona",1178929427,C,Arizona,7359197,West
"Prescott, Arizona",1178267796,B,Arizona,7359197,West
"Prescott Valley, Arizona",1156718858,C,Arizona,7359197,West
"Quartzsite, Arizona",1160322253,GA,Arizona,7359197,West
"Queen Creek, Arizona",1173813551,C,Arizona,7359197,West
"Safford, Arizona",1173054325,C,Arizona,7359197,West
"Sahuarita, Arizona",1169666739,B,Arizona,7359197,West
"San Luis, Arizona",1176401746,C,Arizona,7359197,West
"Scottsdale, Arizona",1175166502,B,Arizona,7359197,West
"Sedona, Arizona",1177305020,GA,Arizona,7359197,West
"Show Low, Arizona",1179284532,C,Arizona,7359197,West
"Sierra Vista, Arizona",1174449402,B,Arizona,7359197,West
"Snowflake, Arizona",1179284508,C,Arizona,7359197,West
"Somerton, Arizona",1179358668,C,Arizona,7359197,West
"South Tucson, Arizona",1170788597,GA,Arizona,7359197,West
"Springerville, Arizona",1166889274,GA,Arizona,7359197,West
"St. Johns, Arizona",1178794263,C,Arizona,7359197,West
"Star Valley, Arizona",1139304335,C,Arizona,7359197,West
"Superior, Arizona",1157359445,GA,Arizona,7359197,West
"Surprise, Arizona",1177976702,C,Arizona,7359197,West
"Taylor, Arizona",1179261663,C,Arizona,7359197,West
"Tempe, Arizona",1178190172,C,Arizona,7359197,West
"Thatcher, Arizona",1147369251,C,Arizona,7359197,West
"Tolleson, Arizona",1179310837,GA,Arizona,7359197,West
"Tombstone, Arizona",1174497536,B,Arizona,7359197,West
"Tucson, Arizona",1179358921,B,Arizona,7359197,West
"Tusayan, Arizona",1166361496,C,Arizona,7359197,West
"Wellton, Arizona",1157015772,C,Arizona,7359197,West
"Wickenburg, Arizona",1162036938,C,Arizona,7359197,West
"Willcox, Arizona",1179224228,C,Arizona,7359197,West
"Williams, Arizona",1178123655,GA,Arizona,7359197,West
"Winkelman, Arizona",1164044104,C,Arizona,7359197,West
"Winslow, Arizona",1175280540,GA,Arizona,7359197,West
"Youngtown, Arizona",1176064323,GA,Arizona,7359197,West
"Yuma, Arizona",1177239057,B,Arizona,7359197,West
"Adona, Arkansas",1171163261,Start,Arkansas,3045637,South
"Alexander, Arkansas",1170293677,C,Arkansas,3045637,South
"Alicia, Arkansas",1165909698,C,Arkansas,3045637,South
"Allport, Arkansas",1165909727,C,Arkansas,3045637,South
"Alma, Arkansas",1175126769,C,Arkansas,3045637,South
"Almyra, Arkansas",1165909758,C,Arkansas,3045637,South
"Alpena, Arkansas",1177693232,C,Arkansas,3045637,South
"Altheimer, Arkansas",1174297869,GA,Arkansas,3045637,South
"Altus, Arkansas",1165506702,C,Arkansas,3045637,South
"Amagon, Arkansas",1170495752,Start,Arkansas,3045637,South
"Amity, Arkansas",1165507102,C,Arkansas,3045637,South
"Anthonyville, Arkansas",1173351183,GA,Arkansas,3045637,South
"Antoine, Arkansas",1166014348,C,Arkansas,3045637,South
"Arkadelphia, Arkansas",1170627594,C,Arkansas,3045637,South
"Arkansas City, Arkansas",1166014483,C,Arkansas,3045637,South
"Ash Flat, Arkansas",1176909406,C,Arkansas,3045637,South
"Ashdown, Arkansas",1176429760,C,Arkansas,3045637,South
"Atkins, Arkansas",1165507792,C,Arkansas,3045637,South
"Aubrey, Arkansas",1166014726,Start,Arkansas,3045637,South
"Augusta, Arkansas",1165507995,C,Arkansas,3045637,South
"Austin, Arkansas",1165508109,C,Arkansas,3045637,South
"Avoca, Arkansas",1166014855,C,Arkansas,3045637,South
"Bald Knob, Arkansas",1165508267,C,Arkansas,3045637,South
"Banks, Arkansas",1166015001,Start,Arkansas,3045637,South
"Barling, Arkansas",1165508385,C,Arkansas,3045637,South
"Bassett, Arkansas",1166015125,GA,Arkansas,3045637,South
"Batesville, Arkansas",1176616588,C,Arkansas,3045637,South
"Bauxite, Arkansas",1166015145,C,Arkansas,3045637,South
"Bay, Arkansas",1174175417,C,Arkansas,3045637,South
"Bearden, Arkansas",1165508810,Start,Arkansas,3045637,South
"Beaver, Arkansas",1178137595,C,Arkansas,3045637,South
"Beebe, Arkansas",1165508973,C,Arkansas,3045637,South
"Beedeville, Arkansas",1165909247,C,Arkansas,3045637,South
"Bella Vista, Arkansas",1174777407,C,Arkansas,3045637,South
"Bellefonte, Arkansas",1166015341,C,Arkansas,3045637,South
"Belleville, Arkansas",1165509126,Start,Arkansas,3045637,South
"Ben Lomond, Arkansas",1177682271,Start,Arkansas,3045637,South
"Benton, Arkansas",1165535715,C,Arkansas,3045637,South
"Bentonville, Arkansas",1177677430,GA,Arkansas,3045637,South
"Bergman, Arkansas",1166015461,C,Arkansas,3045637,South
"Berryville, Arkansas",1177935177,C,Arkansas,3045637,South
"Bethel Heights, Arkansas",1165536050,GA,Arkansas,3045637,South
"Big Flat, Arkansas",1166015659,C,Arkansas,3045637,South
"Bigelow, Arkansas",1166015683,C,Arkansas,3045637,South
"Biggers, Arkansas",1170718351,C,Arkansas,3045637,South
"Birdsong, Arkansas",1166015727,Start,Arkansas,3045637,South
"Black Oak, Arkansas",1159482487,C,Arkansas,3045637,South
"Black Rock, Arkansas",1165536235,C,Arkansas,3045637,South
"Black Springs, Arkansas",1166015767,GA,Arkansas,3045637,South
"Blevins, Arkansas",1165536367,C,Arkansas,3045637,South
"Blue Eye, Arkansas",1175715312,C,Arkansas,3045637,South
"Blue Mountain, Arkansas",1166015895,C,Arkansas,3045637,South
"Bluff City, Arkansas",1166015909,Start,Arkansas,3045637,South
"Blytheville, Arkansas",1165536510,C,Arkansas,3045637,South
"Bodcaw, Arkansas",1166015937,C,Arkansas,3045637,South
"Bonanza, Arkansas",1165536596,C,Arkansas,3045637,South
"Bono, Arkansas",1177663088,C,Arkansas,3045637,South
"Booneville, Arkansas",1165536649,C,Arkansas,3045637,South
"Bradford, Arkansas",1165536803,Start,Arkansas,3045637,South
"Bradley, Arkansas",1165536818,C,Arkansas,3045637,South
"Branch, Arkansas",1165536842,Start,Arkansas,3045637,South
"Briarcliff, Arkansas",1172560462,C,Arkansas,3045637,South
"Brinkley, Arkansas",1166316475,C,Arkansas,3045637,South
"Brookland, Arkansas",1165537303,Start,Arkansas,3045637,South
"Bryant, Arkansas",1174650298,C,Arkansas,3045637,South
"Buckner, Arkansas",1166016717,Start,Arkansas,3045637,South
"Bull Shoals, Arkansas",1174392174,C,Arkansas,3045637,South
"Burdette, Arkansas",1166016776,GA,Arkansas,3045637,South
"Cabot, Arkansas",1177251917,C,Arkansas,3045637,South
"Caddo Valley, Arkansas",1166016960,C,Arkansas,3045637,South
"Caldwell, Arkansas",1165537922,Start,Arkansas,3045637,South
"Cale, Arkansas",1166016994,Start,Arkansas,3045637,South
"Calico Rock, Arkansas",1165537951,C,Arkansas,3045637,South
"Calion, Arkansas",1165537973,C,Arkansas,3045637,South
"Camden, Arkansas",1163828520,C,Arkansas,3045637,South
"Cammack Village, Arkansas",1170076116,C,Arkansas,3045637,South
"Campbell Station, Arkansas",1165538091,Start,Arkansas,3045637,South
"Caraway, Arkansas",1165538273,C,Arkansas,3045637,South
"Carlisle, Arkansas",1165538323,C,Arkansas,3045637,South
"Carthage, Arkansas",1165538485,Start,Arkansas,3045637,South
"Casa, Arkansas",1166017387,C,Arkansas,3045637,South
"Cash, Arkansas",1165538542,GA,Arkansas,3045637,South
"Caulksville, Arkansas",1166017466,Start,Arkansas,3045637,South
"Cave City, Arkansas",1165538627,C,Arkansas,3045637,South
"Cave Springs, Arkansas",1177782424,GA,Arkansas,3045637,South
"Cedarville, Arkansas",1165538753,GA,Arkansas,3045637,South
"Centerton, Arkansas",1165538814,C,Arkansas,3045637,South
"Central City, Arkansas",1166017560,Start,Arkansas,3045637,South
"Charleston, Arkansas",1174517840,C,Arkansas,3045637,South
"Cherokee Village, Arkansas",1165539118,C,Arkansas,3045637,South
"Cherry Valley, Arkansas",1165539146,C,Arkansas,3045637,South
"Chester, Arkansas",1166017778,C,Arkansas,3045637,South
"Chidester, Arkansas",1165539217,C,Arkansas,3045637,South
