pageid,title,lastrevid,talkid,city,state,score_pred
108897,"Leipsic, Delaware",1166205750,12101498.0,Leipsic,Delaware,C
92728,"Lewes, Delaware",1172517098,12101367.0,Lewes,Delaware,GA
108898,"Little Creek, Delaware",1166206132,12101500.0,Little Creek,Delaware,C
108900,"Magnolia, Delaware",1166206673,12101502.0,Magnolia,Delaware,GA
108922,"Middletown, Delaware",1169796872,5240187.0,Middletown,Delaware,GA
108901,"Milford, Delaware",1165893474,12101371.0,Milford,Delaware,GA
108947,"Millsboro, Delaware",1174762120,1121026.0,Millsboro,Delaware,C
108948,"Millville, Delaware",1166207969,12101513.0,Millville,Delaware,C
108949,"Milton, Delaware",1175262649,12101515.0,Milton,Delaware,GA
108923,"New Castle, Delaware",1175130213,3849850.0,New Castle,Delaware,C
108924,"Newark, Delaware",1178641768,2949717.0,Newark,Delaware,GA
108925,"Newport, Delaware",1128764986,12101526.0,Newport,Delaware,GA
108950,"Ocean View, Delaware",1166210130,12101533.0,Ocean View,Delaware,GA
108927,"Odessa, Delaware",1166210206,12101538.0,Odessa,Delaware,C
108951,"Rehoboth Beach, Delaware",1170789494,11934232.0,Rehoboth Beach,Delaware,GA
108952,"Seaford, Delaware",1176607080,6170656.0,Seaford,Delaware,C
108953,"Selbyville, Delaware",1166230944,12101543.0,Selbyville,Delaware,C
108954,"Slaughter Beach, Delaware",1166231424,2978304.0,Slaughter Beach,Delaware,C
108904,"Smyrna, Delaware",1176786316,12101549.0,Smyrna,Delaware,GA
108955,"South Bethany, Delaware",1172671511,12101553.0,South Bethany,Delaware,FA
108929,"Townsend, Delaware",1166331509,12101555.0,Townsend,Delaware,C
108905,"Viola, Delaware",1166332250,12101558.0,Viola,Delaware,C
108930,"Wilmington, Delaware",1178580894,7286246.0,Wilmington,Delaware,B
108906,"Woodside, Delaware",1166334345,12101520.0,Woodside,Delaware,C
108908,"Wyoming, Delaware",1174166925,3158900.0,Wyoming,Delaware,GA
88366,County (United States),1178988667,97794.0,County (United States),,GA
108957,"Alachua, Florida",1175860243,5751223.0,Alachua,Florida,C
109273,"Alford, Florida",1165909681,13853530.0,Alford,Florida,Start
109769,"Altamonte Springs, Florida",1178803800,5811188.0,Altamonte Springs,Florida,C
109089,"Altha, Florida",1165909797,12336799.0,Altha,Florida,C
109373,"Anna Maria, Florida",1177368046,5751123.0,Anna Maria,Florida,C
109170,"Apalachicola, Florida",1171166460,5811194.0,Apalachicola,Florida,GA
109521,"Apopka, Florida",1173494895,1426041.0,Apopka,Florida,GA
109144,"Arcadia, Florida",1174087836,5811196.0,Arcadia,Florida,C
108958,"Archer, Florida",1165507406,5751227.0,Archer,Florida,C
109288,"Astatula, Florida",1167152854,12214814.0,Astatula,Florida,C
109148,"Atlantic Beach, Florida",1176666819,5811197.0,Atlantic Beach,Florida,C
109573,"Atlantis, Florida",1177138692,5811198.0,Atlantis,Florida,C
109695,"Auburndale, Florida",1165507967,5811202.0,Auburndale,Florida,GA
109409,"Aventura, Florida",1178546238,3571524.0,Aventura,Florida,GA
109217,"Avon Park, Florida",1166282448,5811206.0,Avon Park,Florida,C
109410,"Bal Harbour, Florida",1178681449,8518204.0,Bal Harbour,Florida,GA
109149,"Baldwin, Florida",1168420952,3446814.0,Baldwin,Florida,C
109697,"Bartow, Florida",1177382731,5758027.0,Bartow,Florida,FA
109274,"Bascom, Florida",1166015103,29936011.0,Bascom,Florida,Start
109411,"Bay Harbor Islands, Florida",1178685201,8518208.0,Bay Harbor Islands,Florida,GA
109524,"Bay Lake, Florida",1177962884,1752986.0,Bay Lake,Florida,C
109179,"Bell, Florida",1166015320,12214819.0,Bell,Florida,C
109574,"Belle Glade, Florida",1176845053,5811215.0,Belle Glade,Florida,B
109525,"Belle Isle, Florida",1176209204,8546988.0,Belle Isle,Florida,C
109661,"Belleair, Florida",1166158869,5939107.0,Belleair,Florida,C
109662,"Belleair Beach, Florida",1165509097,5811216.0,Belleair Beach,Florida,Start
109663,"Belleair Bluffs, Florida",1166697404,5811218.0,Belleair Bluffs,Florida,Start
109664,"Belleair Shore, Florida",1166015334,5939123.0,Belleair Shore,Florida,Start
109390,"Belleview, Florida",1165509121,5811221.0,Belleview,Florida,C
109165,"Beverly Beach, Florida",1166015630,12214823.0,Beverly Beach,Florida,C
109412,"Biscayne Park, Florida",1178705272,8524132.0,Biscayne Park,Florida,C
109090,"Blountstown, Florida",1165536427,5811224.0,Blountstown,Florida,C
44745,"Boca Raton, Florida",1178712712,3377088.0,Boca Raton,Florida,B
109254,"Bonifay, Florida",1165536620,5811229.0,Bonifay,Florida,C
109319,"Bonita Springs, Florida",1134462890,4869420.0,Bonita Springs,Florida,C
109190,"Bowling Green, Florida",1167150915,5811234.0,Bowling Green,Florida,C
109578,"Boynton Beach, Florida",1178001911,5811237.0,Boynton Beach,Florida,GA
109375,"Bradenton, Florida",1178615744,5751118.0,Bradenton,Florida,B
109376,"Bradenton Beach, Florida",1169069659,5751327.0,Bradenton Beach,Florida,C
109813,"Branford, Florida",1166016197,6277376.0,Branford,Florida,C
109579,"Briny Breezes, Florida",1178069036,8729047.0,Briny Breezes,Florida,GA
109368,"Bristol, Florida",1165537145,5811240.0,Bristol,Florida,C
109358,"Bronson, Florida",1173077416,6832134.0,Bronson,Florida,C
108982,"Brooker, Florida",1166016408,12214832.0,Brooker,Florida,C
3419111,"Brooksville, Florida",1178974476,3432607.0,Brooksville,Florida,C
109166,"Bunnell, Florida",1176022193,5811252.0,Bunnell,Florida,C
109803,"Bushnell, Florida",1165537790,5811254.0,Bushnell,Florida,C
109501,"Callahan, Florida",1168420128,6275360.0,Callahan,Florida,C
108968,"Callaway, Florida",1165537988,5811256.0,Callaway,Florida,C
109276,"Campbellton, Florida",1166017115,29936039.0,Campbellton,Florida,C
108987,"Cape Canaveral, Florida",1169197249,5811259.0,Cape Canaveral,Florida,C
109322,"Cape Coral, Florida",1175700640,1758370.0,Cape Coral,Florida,C
109171,"Carrabelle, Florida",1165538424,5811264.0,Carrabelle,Florida,GA
109850,"Caryville, Florida",1167160805,5811385.0,Caryville,Florida,C
109770,"Casselberry, Florida",1178480470,5811268.0,Casselberry,Florida,C
109359,"Cedar Key, Florida",1178839405,5811273.0,Cedar Key,Florida,GA
109804,"Center Hill, Florida",1165538793,5811277.0,Center Hill,Florida,GA
109154,"Century, Florida",1169566273,9915638.0,Century,Florida,C
109173,"Chattahoochee, Florida",1175497067,5811279.0,Chattahoochee,Florida,C
109360,"Chiefland, Florida",1173190178,5811280.0,Chiefland,Florida,GA
109851,"Chipley, Florida",1165539335,5811282.0,Chipley,Florida,C
109506,"Cinco Bayou, Florida",1166017994,12214838.0,Cinco Bayou,Florida,C
109665,"Clearwater, Florida",1173040753,2584793.0,Clearwater,Florida,B
109291,"Clermont, Florida",1166291023,5811286.0,Clermont,Florida,C
109193,"Clewiston, Florida",1165644399,5811322.0,Clewiston,Florida,C
109582,"Cloud Lake, Florida",1177133997,29936094.0,Cloud Lake,Florida,C
108988,"Cocoa, Florida",1165644632,8535975.0,Cocoa,Florida,GA
108989,"Cocoa Beach, Florida",1165644625,2575796.0,Cocoa Beach,Florida,B
109019,"Coconut Creek, Florida",1176910108,7243722.0,Coconut Creek,Florida,C
109805,"Coleman, Florida",1165644721,8535980.0,Coleman,Florida,C
109020,"Cooper City, Florida",1177434475,1386282.0,Cooper City,Florida,C
109416,"Coral Gables, Florida",1177779034,7333498.0,Coral Gables,Florida,GA
109021,"Coral Springs, Florida",1177434507,5751163.0,Coral Springs,Florida,GA
109277,"Cottondale, Florida",1166018930,29936118.0,Cottondale,Florida,Start
109730,"Crescent City, Florida",1165645538,8535989.0,Crescent City,Florida,GA
109507,"Crestview, Florida",1171177230,3129078.0,Crestview,Florida,C
109146,"Cross City, Florida",1173447610,7694917.0,Cross City,Florida,C
60579,"Crystal River, Florida",1172618798,8535993.0,Crystal River,Florida,GA
109421,"Cutler Bay, Florida",1179466972,3589689.0,Cutler Bay,Florida,GA
109639,"Dade City, Florida",1173042622,6884722.0,Dade City,Florida,C
109024,"Dania Beach, Florida",1175301584,8306706.0,Dania Beach,Florida,C
109701,"Davenport, Florida",1172529995,8547056.0,Davenport,Florida,GA
109025,"Davie, Florida",1179496933,1609819.0,Davie,Florida,C
109820,"Daytona Beach, Florida",1172480716,6523272.0,Daytona Beach,Florida,B
109822,"Daytona Beach Shores, Florida",1165646291,8547088.0,Daytona Beach Shores,Florida,C
109823,"DeBary, Florida",1177895690,8306818.0,DeBary,Florida,C
109026,"Deerfield Beach, Florida",1177367722,8545953.0,Deerfield Beach,Florida,B
109846,"DeFuniak Springs, Florida",1178159342,5834853.0,DeFuniak Springs,Florida,C
109824,"DeLand, Florida",1166493270,7647302.0,DeLand,Florida,C
20107027,"Delray Beach, Florida",1178122448,3494294.0,Delray Beach,Florida,B
109827,"Deltona, Florida",1178002932,5992681.0,Deltona,Florida,FA
109508,"Destin, Florida",1169789354,5603011.0,Destin,Florida,B
109422,"Doral, Florida",1179179305,5992700.0,Doral,Florida,B
109702,"Dundee, Florida",1166067125,10357533.0,Dundee,Florida,GA
109666,"Dunedin, Florida",1175893779,5811503.0,Dunedin,Florida,B
109391,"Dunnellon, Florida",1170220356,8545958.0,Dunnellon,Florida,C
109703,"Eagle Lake, Florida",1165647514,8547059.0,Eagle Lake,Florida,C
109530,"Eatonville, Florida",1176396961,12177081.0,Eatonville,Florida,GA
109852,"Ebro, Florida",1166067439,9756654.0,Ebro,Florida,C
109828,"Edgewater, Volusia County, Florida",1175731997,8547095.0,Edgewater,Volusia County,C
109531,"Edgewood, Florida",1165647835,8546989.0,Edgewood,Florida,C
109424,"El Portal, Florida",1178714543,5506210.0,El Portal,Florida,C
109327,"Estero, Florida",1177484960,4083131.0,Estero,Florida,GA
109255,"Esto, Florida",1166067839,12214851.0,Esto,Florida,Start
109292,"Eustis, Florida",1164399034,6163884.0,Eustis,Florida,C
109124,"Everglades City, Florida",1169357919,7078373.0,Everglades City,Florida,GA
109180,"Fanning Springs, Florida",1173077593,8545959.0,Fanning Springs,Florida,C
109259,"Fellsmere, Florida",1165746825,8513389.0,Fellsmere,Florida,GA
109502,"Fernandina Beach, Florida",1178601143,4385383.0,Fernandina Beach,Florida,C
109167,"Flagler Beach, Florida",1166554086,8545975.0,Flagler Beach,Florida,C
109426,"Florida City, Florida",1179470491,4491444.0,Florida City,Florida,GA
109028,"Fort Lauderdale, Florida",1179474029,3544167.0,Fort Lauderdale,Florida,B
109704,"Fort Meade, Florida",1165747201,8547062.0,Fort Meade,Florida,GA
109328,"Fort Myers, Florida",1179064578,1902140.0,Fort Myers,Florida,B
109329,"Fort Myers Beach, Florida",1166068510,7170545.0,Fort Myers Beach,Florida,C
109793,"Fort Pierce, Florida",1177185147,7447743.0,Fort Pierce,Florida,C
109509,"Fort Walton Beach, Florida",1168207812,6913979.0,Fort Walton Beach,Florida,GA
109141,"Fort White, Florida",1176602628,12214855.0,Fort White,Florida,C
109847,"Freeport, Florida",1178917570,5834860.0,Freeport,Florida,C
109705,"Frostproof, Florida",1174732050,3544217.0,Frostproof,Florida,C
109294,"Fruitland Park, Florida",1165747491,8545993.0,Fruitland Park,Florida,C
108959,"Gainesville, Florida",1176437542,140298.0,Gainesville,Florida,B
109587,"Glen Ridge, Florida",1177132663,29937819.0,Glen Ridge,Florida,GA
108966,"Glen St. Mary, Florida",1166069473,12214856.0,Glen St. Mary,Florida,C
109430,"Golden Beach, Florida",1178547613,8518177.0,Golden Beach,Florida,C
109589,"Golf, Florida",1177910572,29937826.0,Golf,Florida,GA
109278,"Graceville, Florida",1165748310,8545994.0,Graceville,Florida,GA
109279,"Grand Ridge, Florida",1173939736,29937839.0,Grand Ridge,Florida,Start
9346907,"Grant-Valkaria, Florida",1166069748,12336756.0,Grant-Valkaria,Florida,C
109117,"Green Cove Springs, Florida",1168420264,8545995.0,Green Cove Springs,Florida,C
109590,"Greenacres, Florida",1175159124,8547013.0,Greenacres,Florida,GA
109174,"Greensboro, Florida",1166180000,12214858.0,Greensboro,Florida,C
109369,"Greenville, Florida",1179127440,6883548.0,Greenville,Florida,C
109280,"Greenwood, Florida",1166180067,19303446.0,Greenwood,Florida,Start
109175,"Gretna, Florida",1173303070,8545998.0,Gretna,Florida,GA
109295,"Groveland, Florida",1174006617,8546000.0,Groveland,Florida,GA
109738,"Gulf Breeze, Florida",1163868304,4324717.0,Gulf Breeze,Florida,C
109591,"Gulf Stream, Florida",1178067371,29937875.0,Gulf Stream,Florida,C
109671,"Gulfport, Florida",1165748907,5811515.0,Gulfport,Florida,GA
109708,"Haines City, Florida",1164913841,8547066.0,Haines City,Florida,GA
109034,"Hallandale Beach, Florida",1175355336,8306773.0,Hallandale Beach,Florida,C
108983,"Hampton, Florida",1165749125,8546009.0,Hampton,Florida,GA
109176,"Havana, Florida",1173510088,10326568.0,Havana,Florida,GA
109594,"Haverhill, Florida",1176866148,29937887.0,Haverhill,Florida,GA
108960,"Hawthorne, Florida",1173751938,5751247.0,Hawthorne,Florida,C
109433,"Hialeah, Florida",1179159927,1050179.0,Hialeah,Florida,GA
109434,"Hialeah Gardens, Florida",1179163371,8524262.0,Hialeah Gardens,Florida,C
108961,"High Springs, Florida",1165749960,5751264.0,High Springs,Florida,C
109596,"Highland Beach, Florida",1178080171,29937900.0,Highland Beach,Florida,GA
109711,"Highland Park, Florida",1167137053,22118118.0,Highland Park,Florida,C
109712,"Hillcrest Heights, Florida",1166181036,21027678.0,Hillcrest Heights,Florida,GA
109503,"Hilliard, Florida",1168421192,6275362.0,Hilliard,Florida,C
109035,"Hillsboro Beach, Florida",1174994841,12336788.0,Hillsboro Beach,Florida,GA
109830,"Holly Hill, Florida",1166493394,8547097.0,Holly Hill,Florida,C
109038,"Hollywood, Florida",1179542589,3631088.0,Hollywood,Florida,B
109379,"Holmes Beach, Florida",1177412790,7447764.0,Holmes Beach,Florida,C
109435,"Homestead, Florida",1179468337,2387164.0,Homestead,Florida,C
109147,"Horseshoe Beach, Florida",1173051641,12214867.0,Horseshoe Beach,Florida,Start
109296,"Howey-in-the-Hills, Florida",1166181453,10325714.0,Howey-in-the-Hills,Florida,GA
109597,"Hypoluxo, Florida",1177178077,29938180.0,Hypoluxo,Florida,GA
108991,"Indialantic, Florida",1169937850,10105486.0,Indialantic,Florida,C
109438,"Indian Creek, Florida",1178687550,4479059.0,Indian Creek,Florida,GA
108993,"Indian Harbour Beach, Florida",1177486307,8546035.0,Indian Harbour Beach,Florida,C
123794,"Indian River Shores, Florida",1166181658,8513421.0,Indian River Shores,Florida,C
109673,"Indian Rocks Beach, Florida",1176651501,5811518.0,Indian Rocks Beach,Florida,C
109674,"Indian Shores, Florida",1166181661,5939129.0,Indian Shores,Florida,C
109397,"Indiantown, Florida",1167177415,29925300.0,Indiantown,Florida,GA
109363,"Inglis, Florida",1167159566,11077047.0,Inglis,Florida,C
109733,"Interlachen, Florida",1167157916,7606914.0,Interlachen,Florida,C
109110,"Inverness, Florida",1175316128,6832254.0,Inverness,Florida,GA
109488,"Islamorada, Florida",1172589922,6099931.0,Islamorada,Florida,C
60613,"Jacksonville, Florida",1179437446,457613.0,Jacksonville,Florida,B
109150,"Jacksonville Beach, Florida",1168556268,2351595.0,Jacksonville Beach,Florida,C
109281,"Jacob City, Florida",1156580257,8546041.0,Jacob City,Florida,C
109187,"Jasper, Florida",1165751080,6832261.0,Jasper,Florida,C
109739,"Jay, Florida",1167606377,12214871.0,Jay,Florida,C
109188,"Jennings, Florida",1176915120,12214874.0,Jennings,Florida,GA
109598,"Juno Beach, Florida",1176852903,8306801.0,Juno Beach,Florida,C
109600,"Jupiter, Florida",1179061977,2621909.0,Jupiter,Florida,GA
109601,"Jupiter Inlet Colony, Florida",1176848203,28234196.0,Jupiter Inlet Colony,Florida,C
109399,"Jupiter Island, Florida",1169543767,5172285.0,Jupiter Island,Florida,C
109675,"Kenneth City, Florida",1157317326,4760002.0,Kenneth City,Florida,C
109444,"Key Biscayne, Florida",1179457359,3612642.0,Key Biscayne,Florida,C
109493,"Key Colony Beach, Florida",1165752139,8405559.0,Key Colony Beach,Florida,C
56902510,"Key West, Florida",928910563,56902524.0,Key West,Florida,Stub
108984,"Keystone Heights, Florida",1165752144,8546044.0,Keystone Heights,Florida,GA
109569,"Kissimmee, Florida",1169750322,8546046.0,Kissimmee,Florida,C
26661435,"LaBelle, Florida",1165752563,8546048.0,LaBelle,Florida,GA
108962,"LaCrosse, Florida",1176503403,5751271.0,LaCrosse,Florida,C
109297,"Lady Lake, Florida",1166182759,12214887.0,Lady Lake,Florida,GA
109716,"Lake Alfred, Florida",1166493175,8547069.0,Lake Alfred,Florida,GA
109539,"Lake Buena Vista, Florida",1174364624,1752992.0,Lake Buena Vista,Florida,C
109818,"Lake Butler, Union County, Florida",1161946376,8546050.0,Lake Butler,Union County,C
109142,"Lake City, Florida",1174913944,7889916.0,Lake City,Florida,GA
109604,"Lake Clarke Shores, Florida",1177137454,29938220.0,Lake Clarke Shores,Florida,FA
109717,"Lake Hamilton, Florida",1166205310,29527362.0,Lake Hamilton,Florida,C
109831,"Lake Helen, Florida",1165752703,8547098.0,Lake Helen,Florida,Start
109777,"Lake Mary, Florida",1172618225,8546053.0,Lake Mary,Florida,C
109606,"Lake Park, Florida",1174419922,27479107.0,Lake Park,Florida,GA
109218,"Lake Placid, Florida",1167160559,6917442.0,Lake Placid,Florida,GA
109718,"Lake Wales, Florida",1177257994,3982663.0,Lake Wales,Florida,C
109607,"Lake Worth Beach, Florida",1177140913,3351510.0,Lake Worth Beach,Florida,GA
109719,"Lakeland, Florida",1178883493,7424382.0,Lakeland,Florida,B
109609,"Lantana, Florida",1177148858,3494454.0,Lantana,Florida,GA
109676,"Largo, Florida",1175118326,3366326.0,Largo,Florida,C
109042,"Lauderdale Lakes, Florida",1175013683,8546054.0,Lauderdale Lakes,Florida,GA
109043,"Lauderdale-by-the-Sea, Florida",1174998038,12336789.0,Lauderdale-by-the-Sea,Florida,C
109044,"Lauderhill, Florida",1177374306,8546056.0,Lauderhill,Florida,GA
109511,"Laurel Hill, Florida",1165889334,8546059.0,Laurel Hill,Florida,C
108985,"Lawtey, Florida",1175241307,8546060.0,Lawtey,Florida,GA
109496,"Layton, Florida",1165889573,8405461.0,Layton,Florida,GA
109045,"Lazy Lake, Florida",1175011686,29938273.0,Lazy Lake,Florida,GA
109371,"Lee, Florida",1166205691,12214892.0,Lee,Florida,GA
109301,"Leesburg, Florida",1165889826,1162240.0,Leesburg,Florida,GA
109047,"Lighthouse Point, Florida",1177295064,3990751.0,Lighthouse Point,Florida,GA
109816,"Live Oak, Florida",1177358918,8546067.0,Live Oak,Florida,C
109381,"Longboat Key, Florida",1177252479,905502.0,Longboat Key,Florida,GA
109778,"Longwood, Florida",1170396288,8546069.0,Longwood,Florida,C
9731804,"Loxahatchee Groves, Florida",1178229249,13857272.0,Loxahatchee Groves,Florida,GA
108973,"Lynn Haven, Florida",1168319061,8546070.0,Lynn Haven,Florida,C
108967,"Macclenny, Florida",1165891723,8306792.0,Macclenny,Florida,C
109677,"Madeira Beach, Florida",1173184379,6099936.0,Madeira Beach,Florida,C
109372,"Madison, Florida",1165891770,6832276.0,Madison,Florida,C
109543,"Maitland, Florida",1171066864,8546994.0,Maitland,Florida,C
108995,"Malabar, Florida",1166206698,12336768.0,Malabar,Florida,C
109282,"Malone, Florida",1177864925,29913483.0,Malone,Florida,C
109611,"Manalapan, Florida",1177322841,24227918.0,Manalapan,Florida,GA
