article_title,revision_id,article_quality,state,population,regional_division
"Tuskegee, Alabama",1177701177,B,Alabama,5074296,East South Central
"Twin, Alabama",1175521846,Start,Alabama,5074296,East South Central
"Union Grove, Alabama",1166331875,C,Alabama,5074296,East South Central
"Union Springs, Alabama",1165905202,C,Alabama,5074296,East South Central
"Union, Alabama",1178295657,Start,Alabama,5074296,East South Central
"Uniontown, Alabama",1165905237,C,Alabama,5074296,East South Central
"Valley, Alabama",1165905995,C,Alabama,5074296,East South Central
"Valley Grande, Alabama",1165905981,C,Alabama,5074296,East South Central
"Valley Head, Alabama",1166331993,C,Alabama,5074296,East South Central
"Vance, Alabama",1166332037,C,Alabama,5074296,East South Central
"Vernon, Alabama",1165906151,C,Alabama,5074296,East South Central
"Vestavia Hills, Alabama",1165906191,C,Alabama,5074296,East South Central
"Vina, Alabama",1166332226,C,Alabama,5074296,East South Central
"Vincent, Alabama",1165906276,C,Alabama,5074296,East South Central
"Vredenburgh, Alabama",1166332292,Start,Alabama,5074296,East South Central
"Wadley, Alabama",1166332312,C,Alabama,5074296,East South Central
"Waldo, Alabama",1166332371,Start,Alabama,5074296,East South Central
"Walnut Grove, Alabama",1166332454,GA,Alabama,5074296,East South Central
"Warrior, Alabama",1170770819,C,Alabama,5074296,East South Central
"Waterloo, Alabama",1166332754,C,Alabama,5074296,East South Central
"Waverly, Alabama",1132854855,C,Alabama,5074296,East South Central
"Weaver, Alabama",1165906934,C,Alabama,5074296,East South Central
"Webb, Alabama",1166332930,Start,Alabama,5074296,East South Central
"Wedowee, Alabama",1172981633,C,Alabama,5074296,East South Central
"West Blocton, Alabama",1179078811,C,Alabama,5074296,East South Central
"West Jefferson, Alabama",1166333114,Start,Alabama,5074296,East South Central
"West Point, Alabama",1166333164,Start,Alabama,5074296,East South Central
"Westover, Alabama",1165907320,Start,Alabama,5074296,East South Central
"Wetumpka, Alabama",1176205749,GA,Alabama,5074296,East South Central
"White Hall, Alabama",1166333467,C,Alabama,5074296,East South Central
"Wilsonville, Alabama",1166333841,Start,Alabama,5074296,East South Central
"Wilton, Alabama",1166333844,Start,Alabama,5074296,East South Central
"Winfield, Alabama",1177270687,C,Alabama,5074296,East South Central
"Woodland, Alabama",1166334268,C,Alabama,5074296,East South Central
"Woodstock, Alabama",1166334349,C,Alabama,5074296,East South Central
"Woodville, Alabama",1166334382,C,Alabama,5074296,East South Central
"Yellow Bluff, Alabama",1166334559,Start,Alabama,5074296,East South Central
"York, Alabama",1171163639,C,Alabama,5074296,East South Central
"Adak, Alaska",1174701601,C,Alaska,733583,Pacific
"Akhiok, Alaska",1176053029,C,Alaska,733583,Pacific
"Akiak, Alaska",1165506221,C,Alaska,733583,Pacific
"Akutan, Alaska",1174332990,C,Alaska,733583,Pacific
"Alakanuk, Alaska",1174333044,C,Alaska,733583,Pacific
"Aleknagik, Alaska",1174333266,C,Alaska,733583,Pacific
"Allakaket, Alaska",1166985589,C,Alaska,733583,Pacific
"Ambler, Alaska",1177436311,C,Alaska,733583,Pacific
"Anaktuvuk Pass, Alaska",1177430380,GA,Alaska,733583,Pacific
"Anchorage, Alaska",1179536783,B,Alaska,733583,Pacific
"Anderson, Alaska",1165507165,C,Alaska,733583,Pacific
"Angoon, Alaska",1174449377,C,Alaska,733583,Pacific
"Aniak, Alaska",1174449433,GA,Alaska,733583,Pacific
"Anvik, Alaska",1174449500,C,Alaska,733583,Pacific
"Atka, Alaska",1174453521,C,Alaska,733583,Pacific
"Atqasuk, Alaska",1175488757,C,Alaska,733583,Pacific
"Bethel, Alaska",1175739311,C,Alaska,733583,Pacific
"Bettles, Alaska",1165536061,GA,Alaska,733583,Pacific
"Brevig Mission, Alaska",1178323045,C,Alaska,733583,Pacific
"Buckland, Alaska",1165537531,C,Alaska,733583,Pacific
"Chefornak, Alaska",1165539078,C,Alaska,733583,Pacific
"Chevak, Alaska",1176908860,GA,Alaska,733583,Pacific
"Chignik, Alaska",1174403364,C,Alaska,733583,Pacific
"Chuathbaluk, Alaska",1165539392,C,Alaska,733583,Pacific
"Clark's Point, Alaska",1165539523,Start,Alaska,733583,Pacific
"Coffman Cove, Alaska",1165644646,C,Alaska,733583,Pacific
"Cold Bay, Alaska",1173618968,C,Alaska,733583,Pacific
"Cordova, Alaska",1179094111,C,Alaska,733583,Pacific
"Craig, Alaska",1166077592,B,Alaska,733583,Pacific
"Deering, Alaska",1165646491,C,Alaska,733583,Pacific
"Delta Junction, Alaska",1173746973,C,Alaska,733583,Pacific
"Dillingham, Alaska",1169781442,FA,Alaska,733583,Pacific
"Diomede, Alaska",1178935405,GA,Alaska,733583,Pacific
"Eagle, Alaska",1171521339,C,Alaska,733583,Pacific
"Edna Bay, Alaska",1165647875,C,Alaska,733583,Pacific
"Eek, Alaska",1165647899,C,Alaska,733583,Pacific
"Egegik, Alaska",1165647916,C,Alaska,733583,Pacific
"Ekwok, Alaska",1165647928,Start,Alaska,733583,Pacific
"Elim, Alaska",1178323179,GA,Alaska,733583,Pacific
"Emmonak, Alaska",1165650698,C,Alaska,733583,Pacific
"Fairbanks, Alaska",1177325246,B,Alaska,733583,Pacific
"False Pass, Alaska",1160192738,C,Alaska,733583,Pacific
"Fort Yukon, Alaska",1169729372,C,Alaska,733583,Pacific
"Galena, Alaska",1175614529,C,Alaska,733583,Pacific
"Gambell, Alaska",1178323433,GA,Alaska,733583,Pacific
"Golovin, Alaska",1178323552,C,Alaska,733583,Pacific
"Goodnews Bay, Alaska",1165748224,C,Alaska,733583,Pacific
"Grayling, Alaska",1165748594,Start,Alaska,733583,Pacific
"Gustavus, Alaska",1177369669,GA,Alaska,733583,Pacific
"Holy Cross, Alaska",1179078829,Start,Alaska,733583,Pacific
"Homer, Alaska",1177395894,GA,Alaska,733583,Pacific
"Hoonah, Alaska",1165750344,GA,Alaska,733583,Pacific
"Hooper Bay, Alaska",1165750347,C,Alaska,733583,Pacific
"Houston, Alaska",1165750463,C,Alaska,733583,Pacific
"Hughes, Alaska",1165750555,Start,Alaska,733583,Pacific
"Huslia, Alaska",1174931151,GA,Alaska,733583,Pacific
"Hydaburg, Alaska",1165750723,GA,Alaska,733583,Pacific
"Juneau, Alaska",1179395452,C,Alaska,733583,Pacific
"Kachemak, Alaska",1165751412,GA,Alaska,733583,Pacific
"Kake, Alaska",1151995274,C,Alaska,733583,Pacific
"Kaktovik, Alaska",1167643705,C,Alaska,733583,Pacific
"Kaltag, Alaska",1165751831,C,Alaska,733583,Pacific
"Kasaan, Alaska",1165751881,GA,Alaska,733583,Pacific
"Kenai, Alaska",1179083176,GA,Alaska,733583,Pacific
"Ketchikan, Alaska",1178738064,GA,Alaska,733583,Pacific
"Kiana, Alaska",1165752156,C,Alaska,733583,Pacific
"King Cove, Alaska",1165752232,GA,Alaska,733583,Pacific
"Kivalina, Alaska",1167306947,GA,Alaska,733583,Pacific
"Klawock, Alaska",1165752344,C,Alaska,733583,Pacific
"Kobuk, Alaska",1165752375,C,Alaska,733583,Pacific
"Kodiak, Alaska",1179271887,GA,Alaska,733583,Pacific
"Kotlik, Alaska",1165752392,C,Alaska,733583,Pacific
"Kotzebue, Alaska",1174601049,GA,Alaska,733583,Pacific
"Koyuk, Alaska",1178323608,Start,Alaska,733583,Pacific
"Koyukuk, Alaska",1165752404,C,Alaska,733583,Pacific
"Kupreanof, Alaska",1165752424,Start,Alaska,733583,Pacific
"Kwethluk, Alaska",1165752432,C,Alaska,733583,Pacific
"Larsen Bay, Alaska",1165889278,Start,Alaska,733583,Pacific
"Lower Kalskag, Alaska",1165891507,Start,Alaska,733583,Pacific
"Manokotak, Alaska",1165892011,C,Alaska,733583,Pacific
"Marshall, Alaska",1165892419,C,Alaska,733583,Pacific
"McGrath, Alaska",1165892805,GA,Alaska,733583,Pacific
"Mekoryuk, Alaska",1165893071,C,Alaska,733583,Pacific
"Mountain Village, Alaska",1165894670,Start,Alaska,733583,Pacific
"Napakiak, Alaska",1165894869,C,Alaska,733583,Pacific
"Napaskiak, Alaska",1165894871,C,Alaska,733583,Pacific
"Nenana, Alaska",1166691010,C,Alaska,733583,Pacific
"New Stuyahok, Alaska",1165895355,C,Alaska,733583,Pacific
"Newhalen, Alaska",1165895462,Start,Alaska,733583,Pacific
"Nightmute, Alaska",1165895575,C,Alaska,733583,Pacific
"Nikolai, Alaska",1165895576,Start,Alaska,733583,Pacific
"Nome, Alaska",1178322847,B,Alaska,733583,Pacific
"Nondalton, Alaska",1170380383,C,Alaska,733583,Pacific
"Noorvik, Alaska",1165895660,C,Alaska,733583,Pacific
"North Pole, Alaska",1171106754,GA,Alaska,733583,Pacific
"Nuiqsut, Alaska",1177353920,C,Alaska,733583,Pacific
"Nulato, Alaska",1165896076,C,Alaska,733583,Pacific
"Nunam Iqua, Alaska",1165896079,Start,Alaska,733583,Pacific
"Nunapitchuk, Alaska",1177372546,C,Alaska,733583,Pacific
"Old Harbor, Alaska",1165896477,C,Alaska,733583,Pacific
"Ouzinkie, Alaska",1178021269,C,Alaska,733583,Pacific
"Palmer, Alaska",1178249435,C,Alaska,733583,Pacific
"Pelican, Alaska",1169144269,C,Alaska,733583,Pacific
"Pilot Point, Alaska",1165897826,C,Alaska,733583,Pacific
"Pilot Station, Alaska",1165897836,Start,Alaska,733583,Pacific
"Platinum, Alaska",1176310844,GA,Alaska,733583,Pacific
"Point Hope, Alaska",1175174815,C,Alaska,733583,Pacific
"Port Alexander, Alaska",1165898418,C,Alaska,733583,Pacific
"Port Heiden, Alaska",1176004478,Start,Alaska,733583,Pacific
"Port Lions, Alaska",1165898446,C,Alaska,733583,Pacific
"Quinhagak, Alaska",1172626458,GA,Alaska,733583,Pacific
"Ruby, Alaska",1165900403,C,Alaska,733583,Pacific
"Russian Mission, Alaska",1165900513,C,Alaska,733583,Pacific
"Saint Paul, Alaska",16043073,Stub,Alaska,733583,Pacific
"Sand Point, Alaska",1175877401,GA,Alaska,733583,Pacific
"Savoonga, Alaska",1178323891,C,Alaska,733583,Pacific
"Saxman, Alaska",1167268500,Start,Alaska,733583,Pacific
"Scammon Bay, Alaska",1165900948,C,Alaska,733583,Pacific
"Selawik, Alaska",1165901173,C,Alaska,733583,Pacific
"Seldovia, Alaska",1168917631,C,Alaska,733583,Pacific
"Seward, Alaska",1165901331,GA,Alaska,733583,Pacific
"Shageluk, Alaska",1165901362,Start,Alaska,733583,Pacific
"Shaktoolik, Alaska",1178324004,C,Alaska,733583,Pacific
"Shishmaref, Alaska",1178324257,C,Alaska,733583,Pacific
"Shungnak, Alaska",1165901710,C,Alaska,733583,Pacific
"Sitka, Alaska",1178737193,GA,Alaska,733583,Pacific
"Soldotna, Alaska",1178626084,B,Alaska,733583,Pacific
"St. George, Alaska",1165902860,C,Alaska,733583,Pacific
"St. Mary's, Alaska",1165902930,C,Alaska,733583,Pacific
"St. Michael, Alaska",1178323823,C,Alaska,733583,Pacific
"Stebbins, Alaska",1178324371,C,Alaska,733583,Pacific
"Tanana, Alaska",1165903695,GA,Alaska,733583,Pacific
"Teller, Alaska",1178324450,C,Alaska,733583,Pacific
"Tenakee Springs, Alaska",1160022935,C,Alaska,733583,Pacific
"Thorne Bay, Alaska",1165904083,C,Alaska,733583,Pacific
"Togiak, Alaska",1165904528,C,Alaska,733583,Pacific
"Toksook Bay, Alaska",1165904534,C,Alaska,733583,Pacific
"Unalakleet, Alaska",1178324684,C,Alaska,733583,Pacific
"Unalaska, Alaska",1176638051,B,Alaska,733583,Pacific
"Upper Kalskag, Alaska",1166366344,Start,Alaska,733583,Pacific
Utqiaġvik,1134590975,Stub,Alaska,733583,Pacific
"Valdez, Alaska",1177025566,B,Alaska,733583,Pacific
"Wainwright, Alaska",1168069408,C,Alaska,733583,Pacific
"Wales, Alaska",1178324810,C,Alaska,733583,Pacific
"Wasilla, Alaska",1162414873,GA,Alaska,733583,Pacific
"Whale Pass, Alaska",1166367587,Start,Alaska,733583,Pacific
"White Mountain, Alaska",1178324863,C,Alaska,733583,Pacific
"Whittier, Alaska",1179344071,GA,Alaska,733583,Pacific
"Wrangell, Alaska",1178736535,B,Alaska,733583,Pacific
"Apache Junction, Arizona",1172275090,C,Arizona,7359197,Mountain
"Avondale, Arizona",1172274660,GA,Arizona,7359197,Mountain
"Benson, Arizona",1177264416,C,Arizona,7359197,Mountain
"Bisbee, Arizona",1175752279,C,Arizona,7359197,Mountain
"Buckeye, Arizona",1175238137,C,Arizona,7359197,Mountain
"Bullhead City, Arizona",1178719319,B,Arizona,7359197,Mountain
"Camp Verde, Arizona",1172004828,C,Arizona,7359197,Mountain
"Carefree, Arizona",1160780528,GA,Arizona,7359197,Mountain
"Casa Grande, Arizona",1158938630,C,Arizona,7359197,Mountain
"Cave Creek, Arizona",1160299409,C,Arizona,7359197,Mountain
"Chandler, Arizona",1178520932,C,Arizona,7359197,Mountain
"Chino Valley, Arizona",1165071501,C,Arizona,7359197,Mountain
"Clarkdale, Arizona",1171115393,GA,Arizona,7359197,Mountain
"Clifton, Arizona",1166754568,C,Arizona,7359197,Mountain
"Colorado City, Arizona",1169856603,C,Arizona,7359197,Mountain
"Coolidge, Arizona",1176316536,GA,Arizona,7359197,Mountain
"Cottonwood, Arizona",1165645327,C,Arizona,7359197,Mountain
"Dewey-Humboldt, Arizona",875227915,Stub,Arizona,7359197,Mountain
"Douglas, Arizona",1177634817,C,Arizona,7359197,Mountain
"Duncan, Arizona",1166337654,C,Arizona,7359197,Mountain
"Eagar, Arizona",1173734731,C,Arizona,7359197,Mountain
"El Mirage, Arizona",1173393974,C,Arizona,7359197,Mountain
"Eloy, Arizona",1154855908,GA,Arizona,7359197,Mountain
"Flagstaff, Arizona",1178421971,B,Arizona,7359197,Mountain
"Florence, Arizona",1176287706,GA,Arizona,7359197,Mountain
"Fountain Hills, Arizona",1177291848,GA,Arizona,7359197,Mountain
"Fredonia, Arizona",1165987701,C,Arizona,7359197,Mountain
"Gila Bend, Arizona",1178205332,GA,Arizona,7359197,Mountain
"Gilbert, Arizona",1178919942,B,Arizona,7359197,Mountain
"Glendale, Arizona",1178897696,C,Arizona,7359197,Mountain
"Globe, Arizona",1175877749,C,Arizona,7359197,Mountain
"Goodyear, Arizona",1173050898,C,Arizona,7359197,Mountain
"Guadalupe, Arizona",1163900551,GA,Arizona,7359197,Mountain
"Hayden, Arizona",1153225829,C,Arizona,7359197,Mountain
"Holbrook, Arizona",1176281297,C,Arizona,7359197,Mountain
"Huachuca City, Arizona",1162263927,C,Arizona,7359197,Mountain
"Jerome, Arizona",1167180118,FA,Arizona,7359197,Mountain
"Kearny, Arizona",1096893627,C,Arizona,7359197,Mountain
"Kingman, Arizona",1174652133,C,Arizona,7359197,Mountain
"Lake Havasu City, Arizona",1173659575,C,Arizona,7359197,Mountain
"Litchfield Park, Arizona",1176169080,GA,Arizona,7359197,Mountain
"Mammoth, Arizona",1169570180,C,Arizona,7359197,Mountain
"Marana, Arizona",1174937558,C,Arizona,7359197,Mountain
"Maricopa, Arizona",1177266886,C,Arizona,7359197,Mountain
"Mesa, Arizona",1177444546,C,Arizona,7359197,Mountain
"Miami, Arizona",1156414740,C,Arizona,7359197,Mountain
"Nogales, Arizona",1178793492,C,Arizona,7359197,Mountain
"Oro Valley, Arizona",1177358050,B,Arizona,7359197,Mountain
"Page, Arizona",1173488096,C,Arizona,7359197,Mountain
"Paradise Valley, Arizona",1177022601,GA,Arizona,7359197,Mountain
"Parker, Arizona",1152788081,GA,Arizona,7359197,Mountain
"Patagonia, Arizona",1169934143,GA,Arizona,7359197,Mountain
"Payson, Arizona",1173861091,C,Arizona,7359197,Mountain
"Peoria, Arizona",1178906818,GA,Arizona,7359197,Mountain
"Phoenix, Arizona",1178636433,B,Arizona,7359197,Mountain
"Pima, Arizona",1106236473,C,Arizona,7359197,Mountain
"Pinetop-Lakeside, Arizona",1178929427,C,Arizona,7359197,Mountain
"Prescott, Arizona",1178267796,B,Arizona,7359197,Mountain
"Prescott Valley, Arizona",1156718858,C,Arizona,7359197,Mountain
"Quartzsite, Arizona",1160322253,GA,Arizona,7359197,Mountain
"Queen Creek, Arizona",1173813551,C,Arizona,7359197,Mountain
"Safford, Arizona",1173054325,C,Arizona,7359197,Mountain
"Sahuarita, Arizona",1169666739,B,Arizona,7359197,Mountain
"San Luis, Arizona",1176401746,C,Arizona,7359197,Mountain
"Scottsdale, Arizona",1175166502,B,Arizona,7359197,Mountain
"Sedona, Arizona",1177305020,GA,Arizona,7359197,Mountain
"Show Low, Arizona",1179284532,C,Arizona,7359197,Mountain
"Sierra Vista, Arizona",1174449402,B,Arizona,7359197,Mountain
"Snowflake, Arizona",1179284508,C,Arizona,7359197,Mountain
